player_id,player_name,season_id
937,Scottie Pippen,2001-02
1752,Sean Marks,2001-02
399,Sean Rooks,2001-02
1742,Shammond Williams,2001-02
1000,Shandon Anderson,2001-02
2203,Shane Battier,2001-02
406,Shaquille O'Neal,2001-02
949,Shareef Abdur-Rahim,2001-02
762,Shawn Bradley,2001-02
431,Shawn Kemp,2001-02
1890,Shawn Marion,2001-02
1035,Shawnelle Scott,2001-02
2098,Slava Medvedenko,2001-02
2049,Speedy Claxton,2001-02
278,Stacey Augmon,2001-02
1536,Stephen Jackson,2001-02
950,Stephon Marbury,2001-02
1883,Steve Francis,2001-02
1864,Steve Goodrich,2001-02
70,Steve Kerr,2001-02
959,Steve Nash,2001-02
2212,Steven Hunter,2001-02
120,Steven Smith,2001-02
2031,Stromile Swift,2001-02
2347,Tang Hamilton,2001-02
1505,Tariq Abdul-Wahad,2001-02
2242,Terence Morris,2001-02
210,Terrell Brandon,2001-02
345,Terry Porter,2001-02
689,Theo Ratliff,2001-02
2357,Tierre Brown,2001-02
1495,Tim Duncan,2001-02
896,Tim Hardaway,2001-02
1906,Tim James,2001-02
1501,Tim Thomas,2001-02
1928,Todd MacCulloch,2001-02
339,Tom Gugliotta,2001-02
389,Toni Kukoc,2001-02
1499,Tony Battie,2001-02
960,Tony Delk,2001-02
763,Tony Massenburg,2001-02
2225,Tony Parker,2001-02
1503,Tracy McGrady,2001-02
145,Tracy Murray,2001-02
1892,Trajan Langdon,2001-02
696,Travis Best,2001-02
969,Travis Knight,2001-02
1762,Tremaine Fowlkes,2001-02
2239,Trenton Hassell,2001-02
1607,Troy Hudson,2001-02
2211,Troy Murphy,2001-02
238,Tyrone Hill,2001-02
1838,Tyrone Nesby,2001-02
1731,Tyronn Lue,2001-02
2199,Tyson Chandler,2001-02
2349,Victor Alexander,2001-02
452,Vin Baker,2001-02
1713,Vince Carter,2001-02
219,Vinny Del Negro,2001-02
958,Vitaly Potapenko,2001-02
124,Vlade Divac,2001-02
2209,Vladimir Radmanovic,2001-02
1735,Vladimir Stepania,2001-02
1907,Vonteego Cummings,2001-02
702,Voshon Lenard,2001-02
1887,Wally Szczerbiak,2001-02
1005,Walt Williams,2001-02
962,Walter McCarty,2001-02
1917,Wang Zhi-zhi,2001-02
445,Wesley Person,2001-02
2226,Will Solomon,2001-02
1895,William Avery,2001-02
2216,Zach Randolph,2001-02
1442,Zeljko Rebraca,2001-02
1985,Zendon Hamilton,2001-02
980,Zydrunas Ilgauskas,2001-02
2062,A.J. Guyton,2002-03
243,Aaron McKie,2002-03
1425,Aaron Williams,2002-03
2492,Adam Harrington,2002-03
1502,Adonal Foyle,2002-03
1559,Adrian Griffin,2002-03
1733,Al Harrington,2002-03
673,Alan Henderson,2002-03
275,Allan Houston,2002-03
947,Allen Iverson,2002-03
2228,Alton Ford,2002-03
1541,Alvin Williams,2002-03
1043,Amal McCaskill,2002-03
2405,Amar'e Stoudemire,2002-03
1889,Andre Miller,2002-03
1905,Andrei Kirilenko,2002-03
692,Andrew DeClercq,2002-03
358,Anfernee Hardaway,2002-03
1738,Ansu Sesay,2002-03
1712,Antawn Jamison,2002-03
1853,Anthony Carter,2002-03
924,Anthony Goldwire,2002-03
1533,Anthony Johnson,2002-03
193,Anthony Mason,2002-03
324,Anthony Peeler,2002-03
2541,Antoine Rigaudeau,2002-03
952,Antoine Walker,2002-03
1498,Antonio Daniels,2002-03
213,Antonio Davis,2002-03
176,Antonio Harvey,2002-03
1609,Art Long,2002-03
717,Arvydas Sabonis,2002-03
1506,Austin Croshere,2002-03
422,Avery Johnson,2002-03
1884,Baron Davis,2002-03
1112,Ben Wallace,2002-03
902,Bimbo Coles,2002-03
448,Bo Outlaw,2002-03
682,Bob Sura,2002-03
1517,Bobby Jackson,2002-03
2250,Bobby Simmons,2002-03
1719,Bonzi Wells,2002-03
2411,Bostjan Nachbar,2002-03
1802,Brad Miller,2002-03
2220,Brandon Armstrong,2002-03
1585,Brandon Williams,2002-03
2217,Brendan Haywood,2002-03
699,Brent Barry,2002-03
1510,Brevin Knight,2002-03
2073,Brian Cardinal,2002-03
258,Brian Grant,2002-03
2243,Brian Scalabrine,2002-03
216,Brian Shaw,2002-03
1730,Brian Skinner,2002-03
1477,Bruce Bowen,2002-03
1743,Bruno Sundov,2002-03
1724,Bryce Drew,2002-03
935,Bryon Russell,2002-03
384,Calbert Cheaney,2002-03
1916,Calvin Booth,2002-03
2306,Carlos Arroyo,2002-03
2430,Carlos Boozer,2002-03
2406,Caron Butler,2002-03
2418,Casey Jacobsen,2002-03
2456,Cezary Trybanski,2002-03
891,Charles Oakley,2002-03
1520,Charles Smith,2002-03
369,Charlie Ward,2002-03
1497,Chauncey Billups,2002-03
685,Cherokee Parks,2002-03
2365,Chris Andersen,2002-03
164,Chris Childs,2002-03
1544,Chris Crawford,2002-03
201,Chris Dudley,2002-03
2423,Chris Jefferies,2002-03
2036,Chris Mihm,2002-03
168,Chris Mills,2002-03
2442,Chris Owens,2002-03
185,Chris Webber,2002-03
43,Chris Whitney,2002-03
2404,Chris Wilcox,2002-03
363,Christian Laettner,2002-03
1088,Chucky Atkins,2002-03
221,Clar. Weatherspoon,2002-03
361,Clifford Robinson,2002-03
1736,Corey Benjamin,2002-03
1894,Corey Maggette,2002-03
916,Corie Blount,2002-03
722,Corliss Williamson,2002-03
2042,Courtney Alexander,2002-03
1749,Cuttino Mobley,2002-03
2402,Dajuan Wagner,2002-03
905,Dale Davis,2002-03
2053,Dalibor Bagaric,2002-03
1800,Damon Jones,2002-03
757,Damon Stoudamire,2002-03
2245,Damone Brown,2002-03
2424,Dan Dickau,2002-03
2429,Dan Gadzuric,2002-03
2061,Dan Langhi,2002-03
198,Danny Ferry,2002-03
1504,Danny Fortson,2002-03
330,Danny Manning,2002-03
2032,Darius Miles,2002-03
353,Darrell Armstrong,2002-03
1032,Darvin Ham,2002-03
764,David Robinson,2002-03
133,David Wesley,2002-03
2205,DeSagana Diop,2002-03
2052,DeShawn Stevenson,2002-03
2352,Dean Oliver,2002-03
1507,Derek Anderson,2002-03
965,Derek Fisher,2002-03
934,Derrick Coleman,2002-03
2046,Desmond Mason,2002-03
1904,Devean George,2002-03
2484,Devin Brown,2002-03
87,Dikembe Mutombo,2002-03
1901,Dion Glover,2002-03
1717,Dirk Nowitzki,2002-03
690,Don Reid,2002-03
2051,Donnell Harvey,2002-03
681,Donny Marshall,2002-03
923,Donyell Marshall,2002-03
57,Doug Christie,2002-03
2400,Drew Gooden,2002-03
1863,Earl Boykins,2002-03
2248,Earl Watson,2002-03
2204,Eddie Griffin,2002-03
2067,Eddie House,2002-03
224,Eddie Jones,2002-03
1944,Eddie Robinson,2002-03
2201,Eddy Curry,2002-03
2059,Eduardo Najera,2002-03
981,Efthimios Rentzias,2002-03
922,Elden Campbell,2002-03
1882,Elton Brand,2002-03
1023,Emanual Davis,2002-03
15,Eric Piatkowski,2002-03
727,Eric Snow,2002-03
677,Eric Williams,2002-03
956,Erick Dampier,2002-03
1065,Erick Strickland,2002-03
911,Ervin Johnson,2002-03
2041,Etan Thomas,2002-03
1915,Evan Eschmeyer,2002-03
2436,Flip Murray,2002-03
2421,Frank Williams,2002-03
697,Fred Hoiberg,2002-03
2410,Fred Jones,2002-03
56,Gary Payton,2002-03
718,Gary Trent,2002-03
248,George Lynch,2002-03
2222,Gerald Wallace,2002-03
2240,Gilbert Arenas,2002-03
779,Glen Rice,2002-03
299,Glenn Robinson,2002-03
1921,Gordan Giricek,2002-03
255,Grant Hill,2002-03
3,Grant Long,2002-03
1761,Greg Buckner,2002-03
323,Greg Foster,2002-03
731,Greg Ostertag,2002-03
2462,Guy Rucker,2002-03
2045,Hedo Turkoglu,2002-03
270,Horace Grant,2002-03
458,Howard Eisley,2002-03
93,Hubert Davis,2002-03
2080,Igor Rakocevic,2002-03
1956,Ira Newble,2002-03
2452,J.R. Bremer,2002-03
1521,Jacque Vaughn,2002-03
1751,Jahidi White,2002-03
2054,Jake Tsakalidis,2002-03
2063,Jake Voskuhl,2002-03
147,Jalen Rose,2002-03
2048,Jamaal Magloire,2002-03
2224,Jamaal Tinsley,2002-03
2037,Jamal Crawford,2002-03
469,Jamal Mashburn,2002-03
2441,Jamal Sampson,2002-03
1899,James Posey,2002-03
2249,Jamison Brewer,2002-03
2457,Jannero Pargo,2002-03
2407,Jared Jeffries,2002-03
2260,Jarron Collins,2002-03
679,Jason Caffey,2002-03
2044,Jason Collier,2002-03
2215,Jason Collins,2002-03
467,Jason Kidd,2002-03
2202,Jason Richardson,2002-03
1891,Jason Terry,2002-03
1715,Jason Williams,2002-03
2398,Jay Williams,2002-03
1902,Jeff Foster,2002-03
976,Jeff McInnis,2002-03
2244,Jeff Trepagnier,2002-03
1741,Jelani McCoy,2002-03
1983,Jermaine Jackson,2002-03
979,Jermaine O'Neal,2002-03
1744,Jerome James,2002-03
2040,Jerome Moiso,2002-03
966,Jerome Williams,2002-03
711,Jerry Stackhouse,2002-03
2219,Jeryl Sasser,2002-03
754,Jim Jackson,2002-03
2412,Jiri Welsch,2002-03
2207,Joe Johnson,2002-03
693,Joe Smith,2002-03
2038,Joel Przybilla,2002-03
680,John Amaechi,2002-03
180,John Crotty,2002-03
2422,John Salmons,2002-03
304,John Stockton,2002-03
468,Jon Barry,2002-03
1886,Jonathan Bender,2002-03
2218,Joseph Forte,2002-03
2413,Juan Dixon,2002-03
1038,Juaquin Hawkins,2002-03
1908,Jumaine Jones,2002-03
2454,Junior Harrington,2002-03
436,Juwan Howard,2002-03
2416,Kareem Rush,2002-03
252,Karl Malone,2002-03
2208,Kedrick Brown,2002-03
1496,Keith Van Horn,2002-03
1509,Kelvin Cato,2002-03
2256,Ken Johnson,2002-03
383,Kendall Gill,2002-03
72,Kenny Anderson,2002-03
2261,Kenny Satterfield,2002-03
1903,Kenny Thomas,2002-03
2030,Kenyon Martin,2002-03
1721,Keon Clark,2002-03
954,Kerry Kittles,2002-03
708,Kevin Garnett,2002-03
1563,Kevin Ollie,2002-03
788,Kevin Willis,2002-03
2039,Keyon Dooling,2002-03
2213,Kirk Haston,2002-03
977,Kobe Bryant,2002-03
703,Kurt Thomas,2002-03
2198,Kwame Brown,2002-03
111,LaPhonso Ellis,2002-03
1885,Lamar Odom,2002-03
1716,Larry Hughes,2002-03
84,Latrell Sprewell,2002-03
2068,Lavor Postell,2002-03
1444,Lawrence Funderburke,2002-03
1924,Lee Nailon,2002-03
283,Lindsey Hunter,2002-03
2437,Lonny Baxter,2002-03
2254,Loren Woods,2002-03
953,Lorenzen Wright,2002-03
446,Lucious Harris,2002-03
1766,Maceo Baston,2002-03
2124,Malik Allen,2002-03
990,Malik Rose,2002-03
2055,Mamadou N'diaye,2002-03
1938,Manu Ginobili,2002-03
1531,Marc Jackson,2002-03
948,Marcus Camby,2002-03
2033,Marcus Fizer,2002-03
2409,Marcus Haislip,2002-03
1548,Mark Blount,2002-03
95,Mark Bryant,2002-03
349,Mark Jackson,2002-03
2058,Mark Madsen,2002-03
1110,Mark Strickland,2002-03
2060,Marko Jaric,2002-03
2043,Mateen Cleaves,2002-03
1723,Matt Harpring,2002-03
1074,Matt Maloney,2002-03
1508,Maurice Taylor,2002-03
2246,Mehmet Okur,2002-03
2408,Melvin Ely,2002-03
2370,Mengke Bateer,2002-03
1897,Metta World Peace,2002-03
2214,Michael Bradley,2002-03
688,Michael Curry,2002-03
1722,Michael Dickerson,2002-03
1720,Michael Doleac,2002-03
714,Michael Finley,2002-03
893,Michael Jordan,2002-03
1709,Michael Olowokandi,2002-03
2072,Michael Redd,2002-03
1565,Michael Stewart,2002-03
2471,Mike Batiste,2002-03
1710,Mike Bibby,2002-03
2399,Mike Dunleavy,2002-03
2229,Mike James,2002-03
2034,Mike Miller,2002-03
2366,Mike Wilks,2002-03
1630,Mikki Moore,2002-03
1960,Milt Palacio,2002-03
42,Monty Williams,2002-03
983,Moochie Norris,2002-03
2050,Morris Peterson,2002-03
1572,Nate Huffman,2002-03
1737,Nazr Mohammed,2002-03
2403,Nene,2002-03
89,Nick Van Exel,2002-03
2401,Nikoloz Tskitishvili,2002-03
2071,Olumide Oyedeji,2002-03
2351,Oscar Torres,2002-03
970,Othella Harrington,2002-03
136,P.J. Brown,2002-03
2469,Pat Burke,2002-03
1727,Pat Garrity,2002-03
2200,Pau Gasol,2002-03
1718,Paul Pierce,2002-03
2321,Paul Shirley,2002-03
978,Peja Stojakovic,2002-03
2143,Pepe Sanchez,2002-03
461,Popeye Jones,2002-03
1542,Predrag Drobnjak,2002-03
2453,Predrag Savovic,2002-03
2056,Primoz Brezec,2002-03
2047,Quentin Richardson,2002-03
2417,Qyntel Woods,2002-03
1711,Raef LaFrentz,2002-03
1747,Rafer Alston,2002-03
1952,Raja Bell,2002-03
753,Randy Brown,2002-03
988,Randy Livingston,2002-03
1740,Rashard Lewis,2002-03
739,Rasheed Wallace,2002-03
1725,Rasho Nesterovic,2002-03
2446,Rasual Butler,2002-03
951,Ray Allen,2002-03
2501,Reggie Evans,2002-03
397,Reggie Miller,2002-03
1073,Reggie Slater,2002-03
1888,Richard Hamilton,2002-03
2210,Richard Jefferson,2002-03
1594,Rick Brunson,2002-03
296,Rick Fox,2002-03
1729,Ricky Davis,2002-03
2425,Robert Archibald,2002-03
109,Robert Horry,2002-03
123,Robert Pack,2002-03
1714,Robert Traylor,2002-03
393,Rod Strickland,2002-03
915,Rodney Rogers,2002-03
2206,Rodney White,2002-03
2427,Roger Mason Jr.,2002-03
1500,Ron Mercer,2002-03
2257,Ruben Boumtje-Boumtje,2002-03
1739,Ruben Patterson,2002-03
2106,Ruben Wolkowyski,2002-03
1763,Ryan Bowen,2002-03
2415,Ryan Humphrey,2002-03
208,Sam Cassell,2002-03
955,Samaki Walker,2002-03
1513,Scot Pollard,2002-03
1909,Scott Padgett,2002-03
281,Scott Williams,2002-03
937,Scottie Pippen,2002-03
2253,Sean Lampley,2002-03
1752,Sean Marks,2002-03
399,Sean Rooks,2002-03
1742,Shammond Williams,2002-03
1000,Shandon Anderson,2002-03
2203,Shane Battier,2002-03
406,Shaquille O'Neal,2002-03
949,Shareef Abdur-Rahim,2002-03
762,Shawn Bradley,2002-03
431,Shawn Kemp,2002-03
1890,Shawn Marion,2002-03
2098,Slava Medvedenko,2002-03
2470,Smush Parker,2002-03
2066,Soumaila Samake,2002-03
2049,Speedy Claxton,2002-03
278,Stacey Augmon,2002-03
1536,Stephen Jackson,2002-03
950,Stephon Marbury,2002-03
1883,Steve Francis,2002-03
70,Steve Kerr,2002-03
959,Steve Nash,2002-03
2212,Steven Hunter,2002-03
120,Steven Smith,2002-03
2031,Stromile Swift,2002-03
2447,Tamar Slay,2002-03
1505,Tariq Abdul-Wahad,2002-03
2419,Tayshaun Prince,2002-03
2242,Terence Morris,2002-03
689,Theo Ratliff,2002-03
2357,Tierre Brown,2002-03
1495,Tim Duncan,2002-03
896,Tim Hardaway,2002-03
1501,Tim Thomas,2002-03
2432,Tito Maddox,2002-03
1928,Todd MacCulloch,2002-03
339,Tom Gugliotta,2002-03
389,Toni Kukoc,2002-03
1499,Tony Battie,2002-03
960,Tony Delk,2002-03
763,Tony Massenburg,2002-03
2225,Tony Parker,2002-03
1503,Tracy McGrady,2002-03
145,Tracy Murray,2002-03
696,Travis Best,2002-03
969,Travis Knight,2002-03
1762,Tremaine Fowlkes,2002-03
2239,Trenton Hassell,2002-03
1607,Troy Hudson,2002-03
2211,Troy Murphy,2002-03
238,Tyrone Hill,2002-03
1731,Tyronn Lue,2002-03
2199,Tyson Chandler,2002-03
452,Vin Baker,2002-03
1713,Vince Carter,2002-03
2428,Vincent Yarbrough,2002-03
958,Vitaly Potapenko,2002-03
124,Vlade Divac,2002-03
2209,Vladimir Radmanovic,2002-03
1735,Vladimir Stepania,2002-03
702,Voshon Lenard,2002-03
1887,Wally Szczerbiak,2002-03
1005,Walt Williams,2002-03
962,Walter McCarty,2002-03
1917,Wang Zhi-zhi,2002-03
445,Wesley Person,2002-03
2397,Yao Ming,2002-03
2216,Zach Randolph,2002-03
1442,Zeljko Rebraca,2002-03
1985,Zendon Hamilton,2002-03
980,Zydrunas Ilgauskas,2002-03
243,Aaron McKie,2003-04
1425,Aaron Williams,2003-04
1502,Adonal Foyle,2003-04
1559,Adrian Griffin,2003-04
1733,Al Harrington,2003-04
673,Alan Henderson,2003-04
2682,Alex Garcia,2003-04
275,Allan Houston,2003-04
947,Allen Iverson,2003-04
297,Alonzo Mourning,2003-04
2228,Alton Ford,2003-04
1541,Alvin Williams,2003-04
1043,Amal McCaskill,2003-04
2405,Amar'e Stoudemire,2003-04
1889,Andre Miller,2003-04
1905,Andrei Kirilenko,2003-04
692,Andrew DeClercq,2003-04
358,Anfernee Hardaway,2003-04
1738,Ansu Sesay,2003-04
1712,Antawn Jamison,2003-04
1853,Anthony Carter,2003-04
924,Anthony Goldwire,2003-04
1533,Anthony Johnson,2003-04
324,Anthony Peeler,2003-04
952,Antoine Walker,2003-04
1498,Antonio Daniels,2003-04
213,Antonio Davis,2003-04
686,Antonio McDyess,2003-04
1506,Austin Croshere,2003-04
422,Avery Johnson,2003-04
1884,Baron Davis,2003-04
1052,Ben Handlogten,2003-04
1112,Ben Wallace,2003-04
902,Bimbo Coles,2003-04
448,Bo Outlaw,2003-04
682,Bob Sura,2003-04
1517,Bobby Jackson,2003-04
2250,Bobby Simmons,2003-04
1719,Bonzi Wells,2003-04
2564,Boris Diaw,2003-04
2411,Bostjan Nachbar,2003-04
1802,Brad Miller,2003-04
2220,Brandon Armstrong,2003-04
2599,Brandon Hunter,2003-04
2217,Brendan Haywood,2003-04
699,Brent Barry,2003-04
1510,Brevin Knight,2003-04
2073,Brian Cardinal,2003-04
2567,Brian Cook,2003-04
258,Brian Grant,2003-04
2243,Brian Scalabrine,2003-04
1730,Brian Skinner,2003-04
2639,Britton Johnsen,2003-04
1477,Bruce Bowen,2003-04
1743,Bruno Sundov,2003-04
1724,Bryce Drew,2003-04
935,Bryon Russell,2003-04
384,Calbert Cheaney,2003-04
1916,Calvin Booth,2003-04
2306,Carlos Arroyo,2003-04
2430,Carlos Boozer,2003-04
2546,Carmelo Anthony,2003-04
2406,Caron Butler,2003-04
2418,Casey Jacobsen,2003-04
2456,Cezary Trybanski,2003-04
891,Charles Oakley,2003-04
369,Charlie Ward,2003-04
1497,Chauncey Billups,2003-04
685,Cherokee Parks,2003-04
2365,Chris Andersen,2003-04
2547,Chris Bosh,2003-04
1544,Chris Crawford,2003-04
2423,Chris Jefferies,2003-04
2549,Chris Kaman,2003-04
2036,Chris Mihm,2003-04
185,Chris Webber,2003-04
43,Chris Whitney,2003-04
2404,Chris Wilcox,2003-04
363,Christian Laettner,2003-04
1088,Chucky Atkins,2003-04
221,Clar. Weatherspoon,2003-04
361,Clifford Robinson,2003-04
1894,Corey Maggette,2003-04
916,Corie Blount,2003-04
722,Corliss Williamson,2003-04
2414,Curtis Borchardt,2003-04
1749,Cuttino Mobley,2003-04
2563,Dahntay Jones,2003-04
2402,Dajuan Wagner,2003-04
905,Dale Davis,2003-04
1800,Damon Jones,2003-04
757,Damon Stoudamire,2003-04
2245,Damone Brown,2003-04
2424,Dan Dickau,2003-04
2429,Dan Gadzuric,2003-04
2061,Dan Langhi,2003-04
344,Dana Barros,2003-04
2091,Daniel Santiago,2003-04
1504,Danny Fortson,2003-04
2032,Darius Miles,2003-04
2443,Darius Songaila,2003-04
2545,Darko Milicic,2003-04
353,Darrell Armstrong,2003-04
239,Darrick Martin,2003-04
1032,Darvin Ham,2003-04
133,David Wesley,2003-04
2561,David West,2003-04
2205,DeSagana Diop,2003-04
2052,DeShawn Stevenson,2003-04
2035,DerMarr Johnson,2003-04
1507,Derek Anderson,2003-04
965,Derek Fisher,2003-04
934,Derrick Coleman,2003-04
1760,Derrick Dial,2003-04
2724,Desmond Ferguson,2003-04
2046,Desmond Mason,2003-04
2667,Desmond Penigar,2003-04
1904,Devean George,2003-04
2484,Devin Brown,2003-04
87,Dikembe Mutombo,2003-04
1901,Dion Glover,2003-04
1717,Dirk Nowitzki,2003-04
2051,Donnell Harvey,2003-04
923,Donyell Marshall,2003-04
57,Doug Christie,2003-04
77,Doug Overton,2003-04
2400,Drew Gooden,2003-04
2548,Dwyane Wade,2003-04
1863,Earl Boykins,2003-04
2248,Earl Watson,2003-04
2109,Eddie Gill,2003-04
2067,Eddie House,2003-04
224,Eddie Jones,2003-04
1944,Eddie Robinson,2003-04
2201,Eddy Curry,2003-04
2059,Eduardo Najera,2003-04
922,Elden Campbell,2003-04
1882,Elton Brand,2003-04
15,Eric Piatkowski,2003-04
727,Eric Snow,2003-04
677,Eric Williams,2003-04
956,Erick Dampier,2003-04
1065,Erick Strickland,2003-04
911,Ervin Johnson,2003-04
2041,Etan Thomas,2003-04
2436,Flip Murray,2003-04
1922,Francisco Elson,2003-04
2421,Frank Williams,2003-04
697,Fred Hoiberg,2003-04
2410,Fred Jones,2003-04
56,Gary Payton,2003-04
718,Gary Trent,2003-04
248,George Lynch,2003-04
2222,Gerald Wallace,2003-04
2240,Gilbert Arenas,2003-04
779,Glen Rice,2003-04
299,Glenn Robinson,2003-04
1921,Gordan Giricek,2003-04
1761,Greg Buckner,2003-04
731,Greg Ostertag,2003-04
2045,Hedo Turkoglu,2003-04
2673,Hiram Fuller,2003-04
270,Horace Grant,2003-04
458,Howard Eisley,2003-04
93,Hubert Davis,2003-04
2137,Ime Udoka,2003-04
1956,Ira Newble,2003-04
2452,J.R. Bremer,2003-04
2074,Jabari Smith,2003-04
1521,Jacque Vaughn,2003-04
1751,Jahidi White,2003-04
2054,Jake Tsakalidis,2003-04
2063,Jake Voskuhl,2003-04
147,Jalen Rose,2003-04
2048,Jamaal Magloire,2003-04
2224,Jamaal Tinsley,2003-04
2037,Jamal Crawford,2003-04
469,Jamal Mashburn,2003-04
2441,Jamal Sampson,2003-04
2592,James Jones,2003-04
1899,James Posey,2003-04
2249,Jamison Brewer,2003-04
2457,Jannero Pargo,2003-04
2407,Jared Jeffries,2003-04
2260,Jarron Collins,2003-04
2553,Jarvis Hayes,2003-04
2044,Jason Collier,2003-04
2215,Jason Collins,2003-04
2078,Jason Hart,2003-04
2574,Jason Kapono,2003-04
467,Jason Kidd,2003-04
2202,Jason Richardson,2003-04
1891,Jason Terry,2003-04
1715,Jason Williams,2003-04
1902,Jeff Foster,2003-04
976,Jeff McInnis,2003-04
2244,Jeff Trepagnier,2003-04
1741,Jelani McCoy,2003-04
979,Jermaine O'Neal,2003-04
2602,Jerome Beasley,2003-04
1744,Jerome James,2003-04
2040,Jerome Moiso,2003-04
966,Jerome Williams,2003-04
711,Jerry Stackhouse,2003-04
754,Jim Jackson,2003-04
2412,Jiri Welsch,2003-04
2207,Joe Johnson,2003-04
693,Joe Smith,2003-04
2038,Joel Przybilla,2003-04
2422,John Salmons,2003-04
961,John Wallace,2003-04
468,Jon Barry,2003-04
1886,Jonathan Bender,2003-04
2668,Josh Davis,2003-04
2572,Josh Howard,2003-04
2413,Juan Dixon,2003-04
1908,Jumaine Jones,2003-04
436,Juwan Howard,2003-04
2079,Kaniel Dickens,2003-04
2416,Kareem Rush,2003-04
252,Karl Malone,2003-04
2208,Kedrick Brown,2003-04
2586,Keith Bogans,2003-04
2693,Keith McLeod,2003-04
1496,Keith Van Horn,2003-04
1509,Kelvin Cato,2003-04
383,Kendall Gill,2003-04
2570,Kendrick Perkins,2003-04
72,Kenny Anderson,2003-04
1903,Kenny Thomas,2003-04
2030,Kenyon Martin,2003-04
1721,Keon Clark,2003-04
954,Kerry Kittles,2003-04
708,Kevin Garnett,2003-04
1563,Kevin Ollie,2003-04
788,Kevin Willis,2003-04
2039,Keyon Dooling,2003-04
2550,Kirk Hinrich,2003-04
2632,Kirk Penney,2003-04
977,Kobe Bryant,2003-04
703,Kurt Thomas,2003-04
2198,Kwame Brown,2003-04
2594,Kyle Korver,2003-04
1885,Lamar Odom,2003-04
441,Lamond Murray,2003-04
1716,Larry Hughes,2003-04
84,Latrell Sprewell,2003-04
2544,LeBron James,2003-04
2571,Leandro Barbosa,2003-04
1924,Lee Nailon,2003-04
1910,Leon Smith,2003-04
283,Lindsey Hunter,2003-04
2669,Linton Johnson,2003-04
2437,Lonny Baxter,2003-04
2254,Loren Woods,2003-04
953,Lorenzen Wright,2003-04
446,Lucious Harris,2003-04
2557,Luke Ridnour,2003-04
2575,Luke Walton,2003-04
2573,Maciej Lampe,2003-04
2124,Malik Allen,2003-04
990,Malik Rose,2003-04
2055,Mamadou N'diaye,2003-04
1938,Manu Ginobili,2003-04
1531,Marc Jackson,2003-04
2556,Marcus Banks,2003-04
948,Marcus Camby,2003-04
2033,Marcus Fizer,2003-04
2409,Marcus Haislip,2003-04
1548,Mark Blount,2003-04
349,Mark Jackson,2003-04
2058,Mark Madsen,2003-04
998,Mark Pope,2003-04
2060,Marko Jaric,2003-04
2605,Marquis Daniels,2003-04
2043,Mateen Cleaves,2003-04
2440,Matt Barnes,2003-04
2679,Matt Carroll,2003-04
1723,Matt Harpring,2003-04
2466,Maurice Carter,2003-04
1508,Maurice Taylor,2003-04
2246,Mehmet Okur,2003-04
2408,Melvin Ely,2003-04
2370,Mengke Bateer,2003-04
1897,Metta World Peace,2003-04
2214,Michael Bradley,2003-04
688,Michael Curry,2003-04
1720,Michael Doleac,2003-04
714,Michael Finley,2003-04
1709,Michael Olowokandi,2003-04
2072,Michael Redd,2003-04
1913,Michael Ruffin,2003-04
1565,Michael Stewart,2003-04
2552,Michael Sweetney,2003-04
2554,Mickael Pietrus,2003-04
1710,Mike Bibby,2003-04
2399,Mike Dunleavy,2003-04
2229,Mike James,2003-04
2034,Mike Miller,2003-04
2366,Mike Wilks,2003-04
1630,Mikki Moore,2003-04
1960,Milt Palacio,2003-04
348,Mitchell Butler,2003-04
2590,Mo Williams,2003-04
983,Moochie Norris,2003-04
2050,Morris Peterson,2003-04
1737,Nazr Mohammed,2003-04
2569,Ndudi Ebi,2003-04
2403,Nene,2003-04
89,Nick Van Exel,2003-04
2401,Nikoloz Tskitishvili,2003-04
178,Olden Polynice,2003-04
932,Oliver Miller,2003-04
2241,Omar Cook,2003-04
970,Othella Harrington,2003-04
136,P.J. Brown,2003-04
1727,Pat Garrity,2003-04
2200,Pau Gasol,2003-04
1514,Paul Grant,2003-04
1718,Paul Pierce,2003-04
2321,Paul Shirley,2003-04
978,Peja Stojakovic,2003-04
461,Popeye Jones,2003-04
1542,Predrag Drobnjak,2003-04
2056,Primoz Brezec,2003-04
2047,Quentin Richardson,2003-04
1900,Quincy Lewis,2003-04
2417,Qyntel Woods,2003-04
1711,Raef LaFrentz,2003-04
1747,Rafer Alston,2003-04
1952,Raja Bell,2003-04
988,Randy Livingston,2003-04
1740,Rashard Lewis,2003-04
739,Rasheed Wallace,2003-04
1725,Rasho Nesterovic,2003-04
2446,Rasual Butler,2003-04
2221,Raul Lopez,2003-04
951,Ray Allen,2003-04
2558,Reece Gaines,2003-04
2501,Reggie Evans,2003-04
397,Reggie Miller,2003-04
1888,Richard Hamilton,2003-04
2210,Richard Jefferson,2003-04
2499,Richie Frahm,2003-04
1594,Rick Brunson,2003-04
296,Rick Fox,2003-04
1729,Ricky Davis,2003-04
2425,Robert Archibald,2003-04
109,Robert Horry,2003-04
123,Robert Pack,2003-04
1714,Robert Traylor,2003-04
393,Rod Strickland,2003-04
1934,Rodney Buford,2003-04
915,Rodney Rogers,2003-04
2206,Rodney White,2003-04
2427,Roger Mason Jr.,2003-04
1500,Ron Mercer,2003-04
2648,Ronald Dupree,2003-04
2257,Ruben Boumtje-Boumtje,2003-04
1739,Ruben Patterson,2003-04
1601,Rusty LaRue,2003-04
1763,Ryan Bowen,2003-04
