player_id,season_id,gp,age,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,ast,tov,stl,blk,pts
695,2001-02,6.0,34.0,5.5,0.3,1.0,0.33299999999999996,0.0,0.2,0.0,0.2,0.2,1.0,0.0,0.0,0.8,0.2,0.2,0.0,0.8
386,2001-02,2.0,33.0,23.8,2.5,5.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,2.0,3.5,3.5,1.5,0.0,5.5
1882,2001-02,80.0,23.0,37.7,6.7,12.6,0.527,0.0,0.0,0.0,4.9,6.6,0.742,5.0,6.6,2.4,2.2,1.0,2.0,18.2
1023,2001-02,28.0,33.0,27.7,2.5,7.1,0.354,1.0,3.0,0.341,0.6,0.6,0.889,0.7,2.0,2.4,1.9,1.0,0.2,6.6
376,2001-02,49.0,30.0,13.4,1.1,2.7,0.402,0.0,0.0,0.0,0.2,0.6,0.32299999999999995,0.7,2.1,0.3,0.5,0.2,0.5,2.4
15,2001-02,71.0,31.0,24.2,2.9,6.6,0.439,1.6,3.4,0.466,1.4,1.6,0.894,0.6,2.0,1.6,0.9,0.6,0.2,8.8
727,2001-02,61.0,29.0,36.5,4.5,10.2,0.442,0.0,0.4,0.111,3.0,3.7,0.8059999999999999,0.5,3.0,6.6,2.3,1.6,0.1,12.1
677,2001-02,74.0,29.0,23.6,1.9,5.2,0.374,0.3,1.2,0.27899999999999997,2.2,3.0,0.731,0.8,2.2,1.5,1.3,1.0,0.1,6.4
2057,2001-02,19.0,24.0,11.9,1.3,3.6,0.353,0.1,0.4,0.14300000000000002,0.5,0.5,0.9,0.3,0.7,1.8,0.6,0.9,0.1,3.1
956,2001-02,73.0,26.0,23.8,2.9,6.6,0.435,0.0,0.0,0.0,1.9,2.9,0.645,2.3,3.0,1.2,2.1,0.2,2.3,7.6
1065,2001-02,79.0,28.0,20.8,2.4,6.2,0.389,1.2,3.1,0.385,1.7,2.0,0.845,0.3,2.4,2.3,1.2,0.7,0.0,7.7
2081,2001-02,3.0,23.0,7.1,0.3,2.0,0.16699999999999998,0.0,0.0,0.0,0.3,1.3,0.25,0.3,1.7,0.0,1.0,0.0,0.3,1.0
911,2001-02,81.0,34.0,20.5,1.1,2.4,0.461,0.0,0.0,0.0,0.4,0.8,0.455,1.8,4.0,0.3,0.6,0.5,1.0,2.6
2041,2001-02,47.0,24.0,13.2,1.7,3.2,0.536,0.0,0.0,0.0,0.9,1.6,0.5539999999999999,1.2,2.7,0.1,0.6,0.4,0.7,4.3
1915,2001-02,31.0,27.0,9.6,0.7,1.6,0.42,0.0,0.0,0.0,0.6,1.1,0.606,1.1,2.0,0.3,0.5,0.3,0.3,2.0
1732,2001-02,67.0,27.0,8.6,0.9,2.3,0.37799999999999995,0.2,0.5,0.424,0.6,0.8,0.6729999999999999,0.4,0.8,0.6,0.5,0.3,0.0,2.5
280,2001-02,32.0,34.0,7.8,0.2,0.8,0.231,0.0,0.0,0.0,0.5,1.0,0.515,0.5,1.1,0.1,0.4,0.2,0.3,0.9
697,2001-02,79.0,29.0,17.8,1.5,3.7,0.41600000000000004,0.3,1.2,0.261,1.0,1.2,0.84,0.2,2.4,1.7,0.4,0.8,0.1,4.4
56,2001-02,82.0,33.0,40.2,9.0,19.2,0.467,0.9,2.9,0.314,3.3,4.1,0.797,1.0,3.9,9.0,2.5,1.6,0.3,22.1
718,2001-02,64.0,27.0,17.8,3.0,6.0,0.507,0.0,0.0,0.0,1.4,2.3,0.639,1.6,2.6,0.9,0.9,0.3,0.4,7.5
248,2001-02,45.0,31.0,19.8,1.6,4.4,0.369,0.0,0.1,0.16699999999999998,0.6,0.9,0.625,1.6,2.6,1.2,0.9,0.9,0.3,3.8
45,2001-02,69.0,35.0,26.5,3.0,8.3,0.358,0.9,3.2,0.27,1.9,2.4,0.81,1.0,2.7,3.0,2.1,0.8,0.3,8.8
2222,2001-02,54.0,19.0,8.0,1.4,3.2,0.429,0.0,0.1,0.0,0.4,0.9,0.5,0.9,0.7,0.5,0.4,0.4,0.1,3.2
2240,2001-02,47.0,20.0,24.5,3.7,8.2,0.45299999999999996,0.8,2.4,0.345,2.6,3.4,0.775,0.9,1.9,3.7,2.1,1.5,0.2,10.9
779,2001-02,20.0,35.0,30.3,3.3,8.4,0.389,0.9,3.2,0.281,1.2,1.5,0.8,0.3,2.1,1.6,1.2,0.6,0.2,8.6
299,2001-02,66.0,29.0,35.6,8.1,17.4,0.467,0.9,2.7,0.326,3.6,4.3,0.8370000000000001,1.1,5.1,2.5,2.6,1.5,0.6,20.7
255,2001-02,14.0,29.0,36.7,5.9,13.9,0.426,0.0,0.1,0.0,4.9,5.7,0.863,2.1,6.9,4.6,2.6,0.6,0.3,16.8
3,2001-02,66.0,36.0,28.3,2.5,5.8,0.426,0.0,0.3,0.17600000000000002,1.3,1.9,0.6990000000000001,0.5,3.0,2.1,1.6,1.0,0.2,6.3
21,2001-02,60.0,34.0,25.2,3.1,7.9,0.385,0.8,2.7,0.294,1.0,1.5,0.659,0.4,1.8,4.7,1.6,1.3,0.1,7.9
1761,2001-02,44.0,25.0,20.1,2.4,4.5,0.525,0.1,0.4,0.313,0.9,1.3,0.69,1.5,2.4,1.1,0.6,0.7,0.4,5.8
323,2001-02,6.0,33.0,4.2,0.3,1.5,0.222,0.0,0.7,0.0,0.5,0.7,0.75,0.0,1.3,0.2,0.0,0.0,0.0,1.2
731,2001-02,74.0,29.0,15.0,1.2,2.7,0.45299999999999996,0.0,0.0,0.0,0.9,1.8,0.485,1.7,2.5,0.7,0.7,0.2,1.5,3.3
165,2001-02,61.0,39.0,22.5,3.2,6.9,0.46399999999999997,0.0,0.0,0.0,0.8,1.4,0.56,1.6,4.4,1.1,1.6,1.2,1.5,7.1
2069,2001-02,82.0,25.0,16.7,2.1,4.7,0.44,0.0,0.2,0.077,0.7,0.9,0.75,1.0,2.3,0.6,0.9,0.2,0.2,4.8
1942,2001-02,25.0,25.0,7.1,0.9,1.7,0.512,0.0,0.0,0.0,0.4,0.6,0.667,1.0,0.6,0.2,0.2,0.2,0.0,2.2
2045,2001-02,80.0,23.0,24.6,3.6,8.6,0.42200000000000004,0.8,2.1,0.368,2.1,2.9,0.726,0.8,3.8,2.0,1.0,0.7,0.4,10.1
270,2001-02,76.0,36.0,29.1,3.5,6.8,0.513,0.0,0.0,0.0,1.1,1.5,0.721,2.1,4.2,1.4,0.7,0.8,0.6,8.0
458,2001-02,39.0,29.0,15.6,1.5,4.5,0.337,0.4,1.5,0.24100000000000002,1.0,1.3,0.7959999999999999,0.2,1.0,2.6,1.4,0.6,0.1,4.4
93,2001-02,51.0,32.0,24.2,2.9,6.4,0.44799999999999995,1.1,2.5,0.452,0.3,0.4,0.762,0.1,1.4,2.1,0.9,0.5,0.1,7.2
1134,2001-02,21.0,32.0,14.6,1.7,4.4,0.391,0.0,0.1,0.0,0.2,0.2,1.0,0.5,2.9,0.6,0.5,0.4,0.2,3.6
1829,2001-02,6.0,27.0,12.7,0.5,2.3,0.214,0.2,0.8,0.2,0.7,1.0,0.667,0.0,0.8,0.7,0.7,0.0,0.0,1.8
1085,2001-02,3.0,29.0,9.7,1.7,2.3,0.7140000000000001,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.7,0.0,3.3
1956,2001-02,42.0,27.0,30.3,3.1,6.3,0.498,0.0,0.2,0.14300000000000002,1.8,2.1,0.852,1.9,3.4,1.1,1.2,0.9,0.5,8.0
375,2001-02,10.0,31.0,17.4,3.7,8.1,0.457,0.6,1.5,0.4,1.3,1.7,0.765,1.0,2.3,1.2,1.4,0.3,0.2,9.3
2074,2001-02,23.0,25.0,7.9,1.1,2.7,0.413,0.0,0.1,0.0,0.9,1.4,0.6559999999999999,0.3,0.9,0.5,0.2,0.3,0.3,3.2
1521,2001-02,82.0,27.0,22.6,2.5,5.3,0.47,0.3,0.7,0.444,1.3,1.5,0.825,0.2,1.8,4.3,1.4,0.8,0.0,6.6
1751,2001-02,71.0,26.0,19.0,2.1,3.9,0.5379999999999999,0.0,0.0,0.0,1.2,2.2,0.539,2.2,4.0,0.2,0.9,0.4,1.1,5.4
2054,2001-02,67.0,23.0,23.6,2.8,6.0,0.475,0.0,0.0,0.0,1.7,2.4,0.698,1.9,3.6,0.3,1.2,0.3,1.0,7.3
2063,2001-02,59.0,24.0,15.3,1.8,3.3,0.5539999999999999,0.0,0.0,0.0,1.4,1.8,0.752,1.7,2.5,0.3,0.8,0.2,0.4,5.0
147,2001-02,83.0,29.0,38.0,8.0,17.6,0.455,1.1,3.0,0.36200000000000004,3.4,4.0,0.8390000000000001,0.5,4.0,4.3,2.4,0.9,0.5,20.4
2048,2001-02,82.0,24.0,18.9,2.8,5.0,0.55,0.0,0.0,0.0,3.0,4.1,0.73,1.9,3.8,0.4,1.4,0.3,1.0,8.5
2224,2001-02,80.0,24.0,30.5,3.6,9.5,0.38,0.5,2.2,0.24,1.6,2.3,0.7040000000000001,1.0,2.8,8.1,3.4,1.7,0.5,9.4
2037,2001-02,23.0,22.0,20.9,3.9,8.1,0.47600000000000003,1.1,2.5,0.44799999999999995,0.4,0.6,0.769,0.2,1.3,2.4,1.4,0.8,0.2,9.3
469,2001-02,40.0,29.0,39.9,7.6,18.6,0.40700000000000003,1.0,2.8,0.366,5.3,6.0,0.8759999999999999,0.8,5.3,4.3,2.8,1.1,0.2,21.5
1899,2001-02,73.0,25.0,30.7,3.8,10.1,0.376,0.9,3.2,0.28300000000000003,2.2,2.8,0.7929999999999999,1.5,4.4,2.5,1.7,1.6,0.5,10.7
2249,2001-02,13.0,21.0,3.2,0.2,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.5,0.7,0.2,0.2,0.0,0.3
1114,2001-02,9.0,34.0,16.0,1.7,4.1,0.405,0.8,2.2,0.35,0.2,0.4,0.5,0.1,1.8,0.9,0.9,0.6,0.0,4.3
2260,2001-02,70.0,23.0,20.6,2.3,4.9,0.461,0.0,0.0,0.0,1.9,2.6,0.74,2.0,2.3,0.8,0.8,0.4,0.3,6.4
679,2001-02,23.0,29.0,12.4,1.6,3.1,0.5,0.0,0.0,0.0,1.2,1.9,0.628,1.0,1.1,0.5,0.8,0.2,0.2,4.3
2044,2001-02,25.0,24.0,14.5,1.6,3.8,0.43200000000000005,0.0,0.0,0.0,1.0,1.3,0.75,1.2,2.0,0.4,0.5,0.2,0.2,4.2
2215,2001-02,77.0,23.0,18.2,1.5,3.6,0.42100000000000004,0.0,0.0,0.5,1.5,2.1,0.701,1.7,2.2,1.1,0.9,0.4,0.6,4.5
2078,2001-02,10.0,24.0,9.3,1.0,1.9,0.526,0.0,0.2,0.0,0.6,0.6,1.0,0.4,0.9,1.2,0.8,0.7,0.1,2.6
467,2001-02,82.0,29.0,37.3,5.4,13.9,0.391,1.4,4.4,0.321,2.5,3.0,0.8140000000000001,1.6,5.7,9.9,3.5,2.1,0.2,14.7
2202,2001-02,80.0,21.0,32.8,5.8,13.6,0.426,1.0,3.1,0.33299999999999996,1.8,2.6,0.6709999999999999,1.6,2.7,3.0,2.0,1.3,0.4,14.4
1891,2001-02,78.0,24.0,38.0,6.7,15.6,0.43,2.2,5.7,0.387,3.6,4.4,0.835,0.5,2.9,5.7,2.3,1.8,0.2,19.3
1715,2001-02,65.0,26.0,34.4,5.8,15.2,0.382,2.0,6.6,0.295,1.2,1.6,0.792,0.3,2.7,8.0,3.3,1.7,0.1,14.8
1902,2001-02,82.0,25.0,21.8,2.2,4.8,0.449,0.0,0.2,0.133,1.4,2.2,0.61,2.5,4.3,0.9,1.0,0.9,0.5,5.7
976,2001-02,81.0,27.0,37.4,5.7,13.8,0.413,0.9,2.9,0.321,2.3,2.7,0.836,0.6,2.1,6.2,1.8,0.8,0.1,14.6
2244,2001-02,12.0,22.0,6.3,0.6,1.9,0.304,0.0,0.1,0.0,0.3,0.6,0.5710000000000001,0.3,0.8,1.0,0.9,0.7,0.3,1.5
1741,2001-02,21.0,24.0,5.0,0.6,1.0,0.5710000000000001,0.0,0.0,0.0,0.1,0.4,0.25,0.4,0.8,0.3,0.4,0.0,0.2,1.2
1983,2001-02,24.0,26.0,11.6,0.8,1.8,0.47600000000000003,0.0,0.1,0.5,0.7,1.0,0.667,0.1,1.0,2.4,0.6,0.4,0.0,2.4
979,2001-02,72.0,23.0,37.6,7.5,15.7,0.479,0.0,0.2,0.071,3.9,5.7,0.688,2.6,7.9,1.6,2.4,0.6,2.3,19.0
1744,2001-02,56.0,26.0,17.0,2.4,4.9,0.491,0.0,0.0,0.0,0.5,1.1,0.5,1.6,2.6,0.4,1.3,0.4,1.5,5.3
2040,2001-02,15.0,24.0,5.0,0.5,1.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0.3,0.5,0.2,0.1,1.1
966,2001-02,68.0,29.0,24.1,2.8,5.7,0.49,0.0,0.0,0.0,2.0,3.0,0.6759999999999999,2.4,3.3,1.1,1.0,1.1,0.4,7.6
711,2001-02,76.0,27.0,35.3,6.9,17.4,0.397,1.1,3.9,0.287,6.5,7.6,0.858,1.0,3.1,5.3,3.5,1.0,0.5,21.4
2219,2001-02,7.0,23.0,4.9,0.4,2.0,0.214,0.0,0.0,0.0,0.6,0.7,0.8,0.4,0.6,0.3,0.3,0.4,0.0,1.4
754,2001-02,55.0,31.0,33.2,4.3,9.8,0.442,0.7,1.5,0.469,1.4,1.6,0.862,1.0,4.3,2.5,1.9,0.8,0.3,10.7
2343,2001-02,21.0,22.0,7.4,1.2,3.2,0.382,0.7,1.9,0.385,0.6,0.6,0.9229999999999999,0.1,0.4,1.2,0.5,0.2,0.0,3.8
2207,2001-02,77.0,21.0,24.9,3.3,7.6,0.43,0.5,1.7,0.292,0.5,0.7,0.774,1.0,2.4,2.3,0.9,0.8,0.3,7.5
693,2001-02,72.0,26.0,26.7,4.1,8.1,0.511,0.0,0.0,0.667,2.4,2.9,0.83,2.1,4.2,1.1,1.2,0.5,0.8,10.7
2038,2001-02,71.0,22.0,15.9,1.1,2.0,0.535,0.0,0.0,0.0,0.5,1.3,0.42200000000000004,1.1,2.9,0.3,0.6,0.3,1.7,2.7
680,2001-02,54.0,31.0,10.9,1.0,3.1,0.325,0.0,0.0,0.0,1.2,1.9,0.638,1.0,1.1,0.5,1.0,0.1,0.2,3.2
180,2001-02,41.0,32.0,19.5,2.4,5.1,0.47100000000000003,0.8,1.7,0.449,1.4,1.6,0.8640000000000001,0.4,1.4,3.4,1.2,0.5,0.0,6.9
317,2001-02,66.0,36.0,14.1,1.7,4.7,0.368,0.4,1.4,0.305,0.5,0.6,0.805,0.2,0.8,1.1,0.8,0.5,0.0,4.4
304,2001-02,82.0,40.0,31.3,4.9,9.5,0.517,0.3,1.0,0.321,3.4,3.9,0.857,0.7,2.5,8.2,2.5,1.9,0.3,13.4
961,2001-02,46.0,28.0,10.5,2.0,4.7,0.435,0.1,0.3,0.385,0.9,1.0,0.87,0.6,1.3,0.6,0.6,0.2,0.2,5.0
271,2001-02,47.0,38.0,15.4,1.4,3.1,0.45299999999999996,0.5,1.2,0.386,0.9,1.2,0.7240000000000001,0.2,0.9,0.3,0.4,0.6,0.1,4.2
468,2001-02,82.0,32.0,24.3,3.1,6.4,0.488,1.5,3.1,0.469,1.3,1.4,0.9309999999999999,0.5,2.3,3.3,1.4,1.1,0.2,9.0
1886,2001-02,78.0,21.0,21.1,2.5,5.9,0.43,0.6,1.6,0.36,1.8,2.3,0.773,0.8,2.3,0.8,1.2,0.2,0.6,7.4
2218,2001-02,8.0,21.0,4.8,0.1,1.5,0.083,0.0,0.4,0.0,0.5,0.5,1.0,0.1,0.6,0.8,0.4,0.3,0.0,0.8
146,2001-02,66.0,34.0,10.3,0.7,1.8,0.373,0.3,0.9,0.35,0.0,0.1,0.5,0.4,1.3,0.5,0.2,0.3,0.1,1.7
1908,2001-02,81.0,23.0,26.5,3.5,7.9,0.44799999999999995,0.6,2.1,0.31,0.6,0.8,0.662,1.5,4.5,1.4,1.0,0.9,0.6,8.3
436,2001-02,81.0,29.0,32.5,5.7,12.4,0.46,0.0,0.0,0.0,3.2,4.2,0.7609999999999999,2.8,4.8,2.1,1.9,0.6,0.6,14.6
252,2001-02,80.0,38.0,38.0,7.9,17.5,0.45399999999999996,0.1,0.3,0.36,6.4,8.0,0.797,1.8,6.8,4.3,3.3,1.9,0.7,22.4
2208,2001-02,29.0,21.0,8.5,0.8,2.4,0.32899999999999996,0.2,0.9,0.185,0.4,0.7,0.6,0.4,1.3,0.5,0.2,0.6,0.2,2.2
1496,2001-02,81.0,26.0,30.4,5.8,13.4,0.433,1.2,3.6,0.345,1.9,2.4,0.8,1.7,5.8,2.0,1.8,0.8,0.5,14.8
1509,2001-02,75.0,27.0,25.6,2.5,4.3,0.583,0.0,0.0,0.0,1.5,2.6,0.5820000000000001,2.3,4.7,0.4,0.7,0.5,1.3,6.6
383,2001-02,65.0,34.0,21.8,2.5,6.5,0.384,0.1,0.7,0.136,0.6,1.0,0.677,0.4,2.4,1.5,0.8,0.7,0.1,5.7
72,2001-02,76.0,31.0,31.9,4.1,9.4,0.436,0.1,0.4,0.273,1.3,1.7,0.742,0.8,2.9,5.3,1.6,1.9,0.1,9.6
2261,2001-02,36.0,21.0,15.6,2.0,5.5,0.36700000000000005,0.2,0.8,0.259,1.0,1.3,0.7829999999999999,0.5,1.0,3.0,1.5,0.9,0.0,5.3
1903,2001-02,72.0,24.0,34.5,5.5,11.5,0.478,0.0,0.2,0.0,3.1,4.7,0.664,2.2,5.0,1.9,2.0,1.2,0.9,14.1
2030,2001-02,73.0,24.0,34.3,6.1,13.2,0.46299999999999997,0.2,0.9,0.22399999999999998,2.5,3.7,0.6779999999999999,1.5,3.8,2.6,2.4,1.2,1.7,14.9
1721,2001-02,81.0,27.0,27.0,4.7,9.6,0.49,0.0,0.1,0.0,1.9,2.8,0.674,2.2,5.2,1.1,1.7,0.7,1.5,11.3
954,2001-02,82.0,28.0,31.7,5.3,11.5,0.466,1.2,3.0,0.405,1.6,2.1,0.7440000000000001,0.8,2.5,2.6,1.3,1.6,0.4,13.4
708,2001-02,81.0,26.0,39.2,8.1,17.3,0.47,0.5,1.4,0.319,4.4,5.5,0.8009999999999999,3.0,9.1,5.2,2.8,1.2,1.6,21.2
1563,2001-02,81.0,29.0,21.3,1.7,4.4,0.38799999999999996,0.0,0.0,0.5,2.3,2.8,0.8240000000000001,0.3,2.0,3.6,1.3,0.8,0.0,5.7
788,2001-02,52.0,39.0,16.7,2.4,5.5,0.44,0.0,0.0,0.0,1.3,1.7,0.747,2.0,3.7,0.3,0.8,0.5,0.4,6.1
2039,2001-02,14.0,22.0,11.2,1.6,4.1,0.386,0.3,1.0,0.28600000000000003,0.7,0.9,0.833,0.0,0.2,0.9,0.7,0.3,0.2,4.1
2213,2001-02,15.0,23.0,5.2,0.7,2.6,0.282,0.0,0.2,0.0,0.3,0.5,0.5,0.3,1.0,0.3,0.2,0.0,0.1,1.7
977,2001-02,80.0,23.0,38.3,9.4,20.0,0.469,0.4,1.7,0.25,6.1,7.4,0.8290000000000001,1.4,4.1,5.5,2.8,1.5,0.4,25.2
703,2001-02,82.0,29.0,33.8,5.6,11.4,0.494,0.0,0.1,0.16699999999999998,2.6,3.2,0.815,2.6,6.5,1.1,1.9,0.9,1.0,13.9
2198,2001-02,57.0,20.0,14.3,1.6,4.3,0.387,0.0,0.0,0.0,1.2,1.7,0.7070000000000001,1.1,2.4,0.8,0.8,0.3,0.5,4.5
111,2001-02,66.0,32.0,25.5,2.9,6.8,0.418,0.6,1.9,0.306,0.8,1.3,0.631,1.6,2.7,0.8,1.1,0.5,0.6,7.1
1885,2001-02,29.0,22.0,34.5,5.2,12.4,0.419,0.6,2.9,0.19,2.1,3.2,0.6559999999999999,1.1,5.0,5.9,3.3,0.8,1.2,13.1
441,2001-02,71.0,29.0,32.5,6.1,13.9,0.436,1.4,3.4,0.424,3.0,3.7,0.8170000000000001,1.1,4.1,2.2,2.0,1.0,0.6,16.6
1716,2001-02,73.0,23.0,28.0,4.7,11.1,0.423,0.2,1.3,0.19399999999999998,2.6,3.5,0.737,1.1,2.2,4.3,2.3,1.5,0.3,12.3
1683,2001-02,2.0,34.0,5.4,0.5,2.0,0.25,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5
84,2001-02,81.0,31.0,41.1,7.1,17.5,0.40399999999999997,1.8,5.0,0.36,3.5,4.3,0.821,0.7,3.0,3.9,2.8,1.2,0.2,19.4
2068,2001-02,23.0,24.0,7.7,1.2,3.7,0.33299999999999996,0.3,1.1,0.231,1.3,1.8,0.7559999999999999,0.1,0.6,0.2,0.5,0.3,0.0,4.0
1444,2001-02,56.0,31.0,12.9,2.1,4.4,0.469,0.0,0.1,0.0,0.6,1.0,0.607,1.4,2.2,0.6,0.6,0.2,0.3,4.7
1924,2001-02,79.0,27.0,24.2,4.7,9.7,0.483,0.0,0.0,0.5,1.4,1.9,0.747,1.3,2.4,1.2,1.2,0.7,0.2,10.8
1910,2001-02,14.0,21.0,7.2,0.7,1.9,0.385,0.0,0.0,0.0,0.8,1.2,0.647,0.7,1.5,0.2,0.2,0.4,0.1,2.2
283,2001-02,82.0,31.0,19.7,2.3,6.0,0.382,1.0,2.5,0.38,0.2,0.5,0.5,0.2,1.3,1.6,0.7,0.8,0.2,5.8
2254,2001-02,60.0,24.0,8.6,0.6,1.6,0.344,0.0,0.0,0.0,0.7,1.0,0.733,0.8,1.3,0.4,0.6,0.3,0.6,1.8
953,2001-02,43.0,26.0,29.1,5.2,11.3,0.45899999999999996,0.0,0.0,0.0,1.6,2.9,0.569,3.0,6.4,1.0,1.7,0.7,0.5,12.0
446,2001-02,74.0,31.0,21.0,3.4,7.3,0.46399999999999997,0.6,1.6,0.373,1.8,2.1,0.8420000000000001,0.7,2.1,1.6,0.8,0.7,0.1,9.1
2124,2001-02,12.0,24.0,13.4,1.8,4.3,0.431,0.0,0.1,0.0,0.7,0.8,0.8,1.3,1.9,0.4,0.2,0.3,0.7,4.3
990,2001-02,82.0,27.0,21.1,3.6,7.7,0.46299999999999997,0.0,0.1,0.083,2.3,3.1,0.72,2.1,3.9,0.7,1.7,0.9,0.5,9.4
2055,2001-02,5.0,27.0,9.4,1.2,2.0,0.6,0.0,0.0,0.0,1.6,2.0,0.8,1.2,1.0,0.0,0.2,0.0,0.4,4.0
1531,2001-02,39.0,27.0,12.8,1.5,4.2,0.366,0.0,0.0,0.0,1.7,2.1,0.825,1.2,2.1,0.4,0.8,0.3,0.2,4.8
948,2001-02,29.0,28.0,34.8,4.5,10.0,0.44799999999999995,0.0,0.0,0.0,2.1,3.4,0.626,3.1,8.0,1.1,1.4,1.2,1.7,11.1
2033,2001-02,76.0,23.0,25.9,4.9,11.2,0.43799999999999994,0.1,0.5,0.171,2.5,3.7,0.6679999999999999,1.7,3.9,1.6,1.7,0.6,0.3,12.3
1548,2001-02,44.0,26.0,9.4,0.7,1.7,0.42100000000000004,0.0,0.0,0.0,0.7,0.8,0.8109999999999999,0.6,1.3,0.2,0.5,0.4,0.4,2.1
95,2001-02,30.0,37.0,6.7,0.8,1.8,0.455,0.0,0.0,0.0,0.2,0.3,0.75,0.8,0.6,0.3,0.2,0.2,0.1,1.9
349,2001-02,82.0,37.0,28.8,3.2,7.2,0.439,1.0,2.4,0.405,1.1,1.3,0.7909999999999999,0.7,3.1,7.4,1.8,0.9,0.0,8.4
2058,2001-02,59.0,26.0,11.0,1.1,2.5,0.452,0.0,0.0,0.0,0.6,0.9,0.648,1.5,1.2,0.7,0.4,0.3,0.2,2.8
998,2001-02,45.0,29.0,9.5,0.8,2.0,0.396,0.1,0.6,0.16,0.2,0.5,0.524,0.4,1.2,0.4,0.3,0.2,0.2,1.9
1110,2001-02,46.0,31.0,14.3,2.0,4.4,0.446,0.0,0.1,0.25,0.5,1.0,0.568,0.9,2.0,0.4,0.6,0.4,0.3,4.5
2043,2001-02,32.0,24.0,4.8,0.9,2.1,0.441,0.1,0.3,0.25,0.3,0.3,0.889,0.0,0.2,0.8,0.8,0.2,0.0,2.2
672,2001-02,31.0,35.0,11.3,1.3,3.7,0.33899999999999997,0.5,1.8,0.281,0.4,0.4,0.917,0.3,1.2,0.5,0.4,0.1,0.1,3.4
761,2001-02,4.0,32.0,8.8,0.3,2.0,0.125,0.0,0.0,0.0,0.3,0.5,0.5,0.8,0.8,0.0,0.5,0.0,0.5,0.8
1723,2001-02,81.0,26.0,31.4,4.8,10.3,0.461,0.3,0.9,0.304,2.0,2.7,0.743,2.5,4.6,1.3,1.6,0.9,0.1,11.8
2230,2001-02,10.0,23.0,4.3,0.9,1.9,0.474,0.0,0.3,0.0,0.3,0.4,0.75,0.3,0.1,0.4,0.2,0.0,0.0,2.1
2370,2001-02,27.0,26.0,15.1,2.0,4.9,0.402,0.1,0.4,0.33299999999999996,1.1,1.4,0.784,1.2,2.4,0.8,1.2,0.4,0.2,5.1
1897,2001-02,55.0,22.0,29.8,4.9,11.6,0.423,1.0,3.1,0.312,2.5,3.7,0.667,1.3,3.6,2.3,2.1,2.6,0.7,13.2
2214,2001-02,26.0,23.0,4.5,0.5,1.0,0.52,0.0,0.1,0.0,0.2,0.3,0.5,0.3,0.7,0.1,0.2,0.0,0.2,1.2
688,2001-02,82.0,33.0,23.2,1.5,3.4,0.45299999999999996,0.1,0.3,0.26899999999999996,0.9,1.1,0.7909999999999999,0.2,1.9,1.5,0.7,0.6,0.1,4.0
1722,2001-02,4.0,27.0,31.4,3.8,12.0,0.313,2.0,5.3,0.381,1.3,1.5,0.833,0.8,2.3,2.3,2.0,0.8,0.3,10.8
1720,2001-02,42.0,25.0,16.9,1.9,4.5,0.41700000000000004,0.0,0.0,0.0,0.9,1.1,0.826,1.1,2.9,0.6,0.9,0.4,0.3,4.6
714,2001-02,69.0,29.0,39.9,8.2,17.8,0.46299999999999997,1.1,3.2,0.33899999999999997,3.0,3.6,0.8370000000000001,1.3,3.9,3.3,1.7,0.9,0.4,20.6
893,2001-02,60.0,39.0,34.8,9.2,22.1,0.41600000000000004,0.2,0.9,0.18899999999999997,4.4,5.6,0.79,0.8,4.8,5.2,2.7,1.4,0.4,22.9
1709,2001-02,80.0,27.0,32.1,4.8,11.1,0.433,0.0,0.0,0.0,1.5,2.4,0.622,2.1,6.8,1.1,2.2,0.7,1.8,11.1
2072,2001-02,67.0,22.0,21.2,4.4,9.1,0.483,1.3,3.0,0.444,1.4,1.7,0.7909999999999999,1.1,2.2,1.4,0.9,0.6,0.1,11.4
1913,2001-02,15.0,25.0,11.2,0.5,1.7,0.26899999999999996,0.0,0.0,0.0,0.1,0.5,0.25,1.5,1.9,0.3,0.7,0.3,0.5,1.1
1565,2001-02,11.0,27.0,8.3,0.7,2.1,0.348,0.0,0.0,0.0,0.5,1.0,0.545,1.1,1.2,0.3,0.4,0.4,0.3,2.0
1710,2001-02,80.0,24.0,33.2,5.6,12.3,0.45299999999999996,0.6,1.7,0.37,1.9,2.4,0.8029999999999999,0.5,2.3,5.0,1.7,1.1,0.2,13.7
2229,2001-02,15.0,27.0,7.8,1.0,2.9,0.349,0.5,1.4,0.381,0.3,0.5,0.5710000000000001,0.1,0.8,1.3,0.9,0.4,0.1,2.8
2034,2001-02,63.0,22.0,33.8,5.6,12.7,0.43799999999999994,1.8,4.8,0.38299999999999995,2.2,2.9,0.762,0.8,3.6,3.1,1.7,0.7,0.4,15.2
2130,2001-02,3.0,27.0,4.0,0.3,0.7,0.5,0.0,0.0,0.0,1.0,1.3,0.75,0.0,0.7,0.7,0.0,0.7,0.0,1.7
